"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-06-22",,,,,"16.3","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-06-23",,,,,"14.3","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-06-24",,,,,"16.6","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-06-25",,,,,"16.7","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-06-26",,,,,"15.6","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-06-27",,,,,"17.2","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-06-28",,,,,"18.1","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-06-29",,,,,"17.3","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-06-30",,,,,"17.5","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-01",,,,,"14.8","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-02",,,,,"14.4","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-03",,,,,"14.5","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-04",,,,,"15.9","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-05",,,,,"16.8","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-06",,,,,"14.5","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-07",,,,,"14.4","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-08",,,,,"14.7","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-09",,,,,"16.2","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-10",,,,,"17.1","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-11",,,,,"19.9","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-12",,,,,"23.3","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-13",,,,,"22.2","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-14",,,,,"16.8","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-15",,,,,"14.7","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-16",,,,,"15.8","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-17",,,,,"17.9","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-18",,,,,"16.5","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-19",,,,,"17.1","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-20",,,,,"17.1","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-21",,,,,"14.9","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-22",,,,,"15.2","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-23",,,,,"15.4","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-24",,,,,"15.3","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-25",,,,,"15.9","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-26",,,,,"16.2","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-27",,,,,"15.9","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-28",,,,,"15.9","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-29",,,,,"16.4","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-30","0.5",",,S",,,"16.7","H,,S",,,"14.9",",,S"
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-07-31","0.0",",,S",,,"16.7","H,,S","18.2",",,S",,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-01",,,,,"14.8","H,,S","16.5",",,S","13.8",",,S"
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-02",,,,,"15.5","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-03",,,,,"17.3","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-04",,,,,"17.4","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-05",,,,,"15.6","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-06",,,,,"15.2","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-07",,,,,"16.4","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-08",,,,,"16.0","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-09",,,,,"16.2","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-10",,,,,"16.1","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-11",,,,,"18.9","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-12",,,,,"22.7","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-13",,,,,"18.1","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-14",,,,,"17.8","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-15",,,,,"17.2","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-16",,,,,"20.1","H,,S",,,,
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-17","0.0",",,S",,,"19.0","H,,S","25.7",",,S","13.8",",,S"
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-18","0.0",",,S",,,"18.1","H,,S","22.8",",,S","15.4",",,S"
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-19","0.3",",,S",,,"17.4","H,,S","21.2",",,S","15.5",",,S"
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-20","0.0",",,S",,,"15.3","H,,S","18.9",",,S","13.3",",,S"
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-21","0.0",",,S",,,"15.4","H,,S","17.9",",,S","12.7",",,S"
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-22","0.0",",,S",,,"15.1","H,,S","19.2",",,S","10.1",",,S"
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-23","0.0","B,,S",,,"16.6","H,,S","19.2",",,S","13.9",",,S"
"UKM00003502","ABERPORTH, UK","52.133","-4.567","134.0","2025-08-24","0.0",",,S",,,"18.3","H,,S","23.2",",,S","13.6",",,S"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-01","0.2",",,E","0.0",",,E",,,"3.2",",I,E","6.0",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-02","1.4",",,E","0.0",",,E",,,"5.1",",,E","-2.5",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-03","0.8",",,E","0.0",",,E",,,"3.5",",,E","-0.6",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-04","1.2",",,E","0.0",",,E",,,"3.8",",,E","-0.7",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-05","1.8",",,E","0.0",",,E",,,"4.1",",,E","-0.5",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-06","3.6",",,E","0.0",",,E",,,"3.7",",,E","-1.1",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-07","1.2",",,E","0.0",",,E",,,"-1.1",",I,E","-1.0",",I,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-08","0.0",",,E","0.0",",,E",,,"1.7",",,E","-2.8",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-09","0.4",",,E","0.0",",,E",,,"5.0",",,E","-2.8",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-10","0.4",",,E","0.0",",,E",,,"6.1",",,E","-5.3",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-11","0.8",",,E","0.0",",,E",,,"11.6",",,E","-2.1",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-12","0.0",",,E","0.0",",,E",,,"11.8",",,E","-0.5",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-13","2.2",",,E","0.0",",,E",,,"12.2",",,E","0.4",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-14","0.0",",,E","0.0",",,E",,,"10.5",",,E","7.5",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-15","0.0",",,E","0.0",",,E",,,"10.0",",,E","6.4",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-16","0.0",",,E","0.0",",,E",,,"10.9",",,E","5.3",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-17","0.0",",,E","0.0",",,E",,,"9.6",",,E","6.5",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-18","0.0",",,E","0.0",",,E",,,"8.3",",,E","6.3",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-19","0.6",",,E","0.0",",,E",,,"9.4",",,E","6.5",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-20","0.6",",,E","0.0",",,E",,,"7.1",",,E","6.7",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-21","0.2",",,E","0.0",",,E",,,"5.8",",,E","5.0",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-22","2.2",",,E","0.0",",,E",,,"11.9",",,E","4.6",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-23","7.8",",,E","0.0",",,E",,,"7.0",",,E","3.5",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-24","1.0",",,E","0.0",",,E",,,"5.0",",,E","3.2",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-25","0.0",",,E","0.0",",,E",,,"8.0",",,E","0.4",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-26","10.4",",,E","0.0",",,E",,,"8.1",",,E","-1.3",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-27","5.4",",,E","0.0",",,E",,,"7.8",",,E","1.5",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-28","0.0",",,E","0.0",",,E",,,"8.0",",,E","5.4",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-29","0.4",",,E","0.0",",,E",,,"6.9",",,E","1.4",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-30","7.6",",,E","0.0",",,E",,,"9.0",",,E","0.2",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-01-31","0.0",",,E","0.0",",,E",,,"9.1",",,E","0.4",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-01","0.4",",,E","0.0",",,E",,,"8.9",",,E","3.0",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-02","0.2",",,E","0.0",",,E",,,"11.3",",,E","6.9",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-03","3.6",",,E","0.0",",,E",,,"9.7",",,E","4.8",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-04","1.0",",,E","0.0",",,E",,,"7.8",",,E","7.7",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-05","0.0",",,E","0.0",",,E",,,"9.3",",,E","1.9",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-06","0.0",",,E","0.0",",,E",,,"7.0",",,E","0.4",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-07","0.0",",,E","0.0",",,E",,,"5.5",",,E","0.8",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-08","0.0",",,E","0.0",",,E",,,"7.3",",,E","1.3",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-09","0.0",",,E","0.0",",,E",,,"6.5",",,E","0.8",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-10","0.2",",,E","0.0",",,E",,,"5.8",",,E","2.8",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-11","0.6",",,E","0.0",",,E",,,"5.1",",,E","3.5",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-12","0.2",",,E","0.0",",,E",,,"4.5",",,E","4.1",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-13","0.0",",,E","0.0",",,E",,,"5.9",",,E","4.2",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-14","1.6",",,E","0.0",",,E",,,"6.3",",,E","3.3",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-15","0.0",",,E","0.0",",,E",,,"6.1",",,E","3.6",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-16","0.6",",,E","0.0",",,E",,,"6.0",",,E","4.1",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-17","0.2",",,E","0.0",",,E",,,"7.2",",,E","4.2",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-18","0.6",",,E","0.0",",,E",,,"12.7",",,E","4.1",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-19","5.2",",,E","0.0",",,E",,,"13.4",",,E","5.2",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-20","3.8",",,E","0.0",",,E",,,"12.6",",,E","6.0",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-21","6.2",",,E","0.0",",,E",,,"12.0",",,E","8.6",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-22","2.0",",,E","0.0",",,E",,,"13.0",",,E","6.3",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-23","5.2",",,E","0.0",",,E",,,"10.7",",,E","7.0",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-24","1.0",",,E","0.0",",,E",,,"9.0",",,E","5.9",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-25","2.4",",,E","0.0",",,E",,,"8.0",",,E","3.6",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-26","2.2",",,E","0.0",",,E",,,"9.8",",,E","2.4",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-27","0.2",",,E","0.0",",,E",,,"9.9",",,E","0.8",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-02-28","0.8",",,E","0.0",",,E",,,"7.9",",,E","0.9",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-01","0.2",",,E","0.0",",,E",,,"9.5",",,E","2.9",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-02","0.0",",,E","0.0",",,E",,,"10.5",",,E","4.8",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-03","0.0",",,E","0.0",",,E",,,"10.9",",,E","6.3",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-04","1.2",",,E","0.0",",,E",,,"10.6",",,E","4.1",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-05","0.2",",,E","0.0",",,E",,,"11.8",",,E","5.4",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-06","0.8",",,E","0.0",",,E",,,"11.7",",,E","5.6",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-07","2.6",",,E","0.0",",,E",,,"15.0",",,E","6.0",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-08","0.0",",,E","0.0",",,E",,,"15.0",",,E","7.7",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-09","0.0",",,E","0.0",",,E",,,"9.8",",,E","5.3",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-10","0.0",",,E","0.0",",,E",,,"8.6",",,E","6.2",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-11","0.0",",,E","0.0",",,E",,,"9.2",",,E","0.1",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-12","0.0",",,E","0.0",",,E",,,"9.6",",,E","1.7",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-13","0.4",",,E","0.0",",,E",,,"9.0",",,E","-2.1",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-14","0.0",",,E","0.0",",,E",,,"9.2",",,E","1.4",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-15","0.0",",,E","0.0",",,E",,,"12.1",",,E","-2.7",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-16","0.0",",,E","0.0",",,E",,,"7.3",",,E","0.9",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-17","0.0",",,E","0.0",",,E",,,"10.1",",,E","5.9",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-18","0.0",",,E","0.0",",,E",,,"12.2",",,E","5.0",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-19","0.0",",,E","0.0",",,E",,,"14.8",",,E","2.6",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-20","0.0",",,E","0.0",",,E",,,"15.2",",,E","0.8",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-21","1.0",",,E","0.0",",,E",,,"11.6",",,E","6.7",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-22","5.2",",,E","0.0",",,E",,,"11.1",",,E","9.7",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-23","0.0",",,E","0.0",",,E",,,"13.7",",,E","5.8",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-24","0.2",",,E","0.0",",,E",,,"12.6",",,E","0.6",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-25","0.2",",,E","0.0",",,E",,,"13.8",",,E","4.7",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-26","0.0",",,E","0.0",",,E",,,"14.0",",,E","4.2",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-27","5.0",",,E","0.0",",,E",,,"9.6",",,E","9.3",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-28","2.0",",,E","0.0",",,E",,,"12.5",",,E","4.4",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-29","1.8",",,E","0.0",",,E",,,"15.2",",,E","3.6",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-30","0.0",",,E","0.0",",,E",,,"16.4",",,E","6.3",",,E"
"UKE00105681","ALDERGROVE, UK","54.65","-6.22","81.0","2025-03-31","0.0",",,E","0.0",",,E",,,,,"10.0",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-01","0.8",",,E",,,,,"3.0",",I,E","3.6",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-02","0.2",",,E",,,,,"3.5",",,E","-2.0",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-03","0.0",",,E",,,,,"3.0",",,E","-3.6",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-04","0.0",",,E",,,,,"2.5",",,E","-3.3",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-05","5.4",",,E",,,,,"4.1",",,E","-2.2",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-06","0.6",",,E",,,,,"3.4",",,E","-0.7",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-07","0.0",",,E",,,,,"3.5",",,E","-1.3",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-08","0.0",",,E",,,,,"3.3",",,E","-2.5",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-09","0.0",",,E",,,,,"3.4",",,E","-4.4",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-10","0.0",",,E",,,,,"2.1",",,E","-4.5",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-11","0.0",",,E",,,,,"9.7",",,E","-5.4",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-12","0.0",",,E",,,,,"11.9",",,E","-4.0",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-13","0.2",",,E",,,,,"11.5",",,E","1.5",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-14","0.0",",,E",,,,,"12.6",",,E","6.3",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-15","0.0",",,E",,,,,"9.9",",,E","6.5",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-16","0.0",",,E",,,,,"10.9",",,E","4.1",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-17","0.0",",,E",,,,,"8.2",",,E","4.3",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-18","0.0",",,E",,,,,"5.1",",,E","5.0",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-19","0.4",",,E",,,,,"8.8",",,E","-2.3",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-20","0.0",",,E",,,,,"8.2",",,E","0.0",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-21","0.2",",,E",,,,,"5.6",",,E","1.3",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-22","0.0",",,E",,,,,"8.6",",,E","-2.2",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-23","7.8",",,E",,,,,"6.9",",,E","-0.4",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-24","4.4",",,E",,,,,"4.8",",,E","0.6",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-25","2.2",",,E",,,,,"5.6",",,E","1.4",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-26","10.6",",,E",,,,,"5.9",",,E","-0.3",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-27","0.6",",,E",,,,,"8.0",",,E","0.2",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-28","0.0",",,E",,,,,"7.5",",,E","2.6",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-29","0.0",",,E",,,,,"6.2",",,E","2.1",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-30","0.0",",,E",,,,,"6.1",",,E","-0.8",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-01-31","0.0",",,E",,,,,"7.6",",,E","-1.7",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-02-01","0.0",",,E",,,,,"8.3",",,E","-3.5",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-02-02","0.0",",,E",,,,,"10.6",",,E","-0.8",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-02-03","0.6",",,E",,,,,"10.0",",,E","4.0",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-02-04","2.6",",,E",,,,,"7.4",",I,E","8.0",",I,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-02-05","0.0",",,E",,,,,"8.6",",,E","1.1",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-02-06","0.0",",,E",,,,,"6.8",",,E","0.4",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-02-07","0.6",",,E",,,,,"5.5",",,E","-4.1",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-02-08","2.6",",,E",,,,,"6.0",",,E","-0.1",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-02-09","0.6",",,E",,,,,"5.1",",,E","0.2",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-02-10","3.2",",,E",,,,,"6.0",",,E","3.1",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-02-11","0.2",",,E",,,,,"5.6",",,E","2.8",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-02-12","0.0",",,E",,,,,"5.9",",,E","4.1",",,E"
"UKE00105886","LEUCHARS, UK","56.3767","-2.8617","10.0","2025-02-13","0.8",",,E",,,,,"5.3",",,E","3.2",",,E"
